藏品编号,藏品名称,作者,时间,朝代,类别,尺寸,媒介,摘要,信用信息,图片链接,详情链接
207526,Dish,Artist/maker unknown,960-1279,Song Dynasty (960-1279),Containers,1 3/16 x 6 5/8 inches (3 x 16.8 cm),Glazed stoneware (Longquan ware),,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/EPdqS/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/207526
208546,Fan,Artist/maker unknown,c. 1870,Qing Dynasty (1644-1911),Costume (including accessories),9 1/2 x 17 1/2 inches (24.1 x 44.5 cm),"Tortoiseshell with gold and red lacquer inlay, silk ribbon, metal loop, silk cord and tassels",,"Gift of the estate of Mrs. Charles S. Bromley, 1971","https://iiif.micr.io/qcZTc/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/208546
210102,Plate,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Containers,Width: 6 1/8 inches (15.6 cm),Jade,,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/SFBZh/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/210102
210614,Vase,Artist/maker unknown,Early 15th century,Ming Dynasty (1368-1644),Containers,10 7/8 x 6 5/8 inches (27.6 x 16.8 cm),Porcelain with underglaze incised decoration,,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/rzWre/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/210614
233966,Warrior,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Prints,Sheet: 6 1/4 x 3 inches (15.9 x 7.6 cm),Woodcut,,"Gift of Carl Zigrosser, 1959","https://iiif.micr.io/ADUnB/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/233966
261369,Fan,Artist/maker unknown,c. 1780-1800,Qing Dynasty (1644-1911),Costume (including accessories),Length: 11 inches (27.9 cm),"Painted paper, pierced ivory sticks and guards",,"Gift of Mrs. H. Eastburn Thompson, 1970","https://iiif.micr.io/wMLfJ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/261369
265955,Hairpin,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Costume (including accessories),7 1/16 × 1 7/16 inches (18 × 3.6 cm),"Jade, tourmaline insets",,"Gift of Mrs. Benjamin S. Linfoot, 1979","https://iiif.micr.io/otwyy/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/265955
325605,Saucer,Artist/maker unknown,18th century,Qing Dynasty (1644-1911),Containers,3/4 × 4 1/2 inches (1.9 × 11.4 cm),Copper with painted enamel decoration,,"Bequest of Constance A. Jones, 1988","https://iiif.micr.io/nJElH/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/325605
72304,Bowl,Artist/maker unknown,19th century or later,Qing Dynasty (1644-1911) or later,Containers,2 x 4 7/8 x 4 7/8 inches (5.1 x 12.4 x 12.4 cm),"Wood, silver, cloisonné decoration with lapis lazuli, malachite, and coral inlays","<P></P>Wooden bowls in this form, some lined with metal, were used by Tibetans and Mongolians for drinking tea or fermented liquids, and they were sometimes given as gifts to the Chinese emperor. This elaborate version has a poetic inscription in Chinese that is signed “composed by the Qianlong emperor in the spring of the cyclical year bingxu” [1766]. 

<P></P>An additional inscription in Manchu attests to the use of both Chinese and Manchu as official languages during this period. The Manchu conquered China in 1644 and founded the Qing dynasty, which lasted until 1911.","Gift of the Friends of the Philadelphia Museum of Art, 1978","https://iiif.micr.io/kMyiN/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/72304
37693,Bottle,Artist/maker unknown,18th century,Qing Dynasty (1644-1911),Containers,20 3/4 x 9 1/4 inches (52.7 x 23.5 cm),Black lacquer inlaid with mother-of-pearl decoration on porcelaineous ware,,"The Bloomfield Moore Collection, 1882","https://iiif.micr.io/NYLAe/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/37693
38631,Plate,Artist/maker unknown,18th century,Qing Dynasty (1644-1911),Containers,Width: 8 3/4 inches (22.2 cm),Porcelain with overglaze enamel decoration (Fencai enameled ware),,"Bequest of Dr. Francis W. Lewis, 1902","https://iiif.micr.io/Zorhr/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/38631
39267,Cup,Artist/maker unknown,1644-1911,Qing Dynasty (1644-1911),Containers,2 3/16 x 3 3/8 inches (5.5 x 8.5 cm),"Porcelain with underglaze blue decoration, blue-and-white",,"Gift of Alfred Duane Pell, 1904","https://iiif.micr.io/GSQhe/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/39267
39275,Vase,Artist/maker unknown,1644-1911,Qing Dynasty (1644-1911),Containers,7 1/2 x 4 13/16 inches (19 x 12.3 cm),"Glazed porcelain, monochrome",,"Bequest of Edward S. Clarke, 1904","https://iiif.micr.io/euJNX/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/39275
39324,Vase,Artist/maker unknown,18th century,Qing Dynasty (1644-1911),Containers,1 3/16 x 1 3/4 inches (3 x 4.5 cm),Porcelain with white glaze (Dehua ware),,"The Dr. Francis W. Lewis Collection, 1905","https://iiif.micr.io/JBBPG/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/39324
39399,Chair,Artist/maker unknown,1853,Qing Dynasty (1644-1911),"Toys (including dolls, games, puppets)",6 x 4 3/8 inches (15.2 x 11.1 cm),"Wood, ivory",,"Gift of Mrs. H. C. Davis, 1906","https://iiif.micr.io/ifDAa/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/39399
40115,Vase,Artist/maker unknown,Late 19th - early 20th century,Qing Dynasty (1644-1911),Containers,9/16 x 3 9/16 inches (1.5 x 9 cm),"Glazed porcelain, flambé glaze",,"Gift of Mrs. David Townsend in memory of her husband, 1919","https://iiif.micr.io/sFcOY/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40115
40137,Armchair,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Furniture/Furnishings,35 5/8 × 17 1/2 × 22 7/16 inches (90.5 × 44.5 × 57 cm),Wood with red lacquer and polychrome decoration,,"The Ozeas, Ramborger, Keehmle Collection, 1919","https://iiif.micr.io/CAwdb/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40137
40803,Bottle,Artist/maker unknown,1271-1368,Yuan Dynasty (1271-1368),Containers,8 3/4 x 7 13/16 inches (22.2 x 19.9 cm),Glazed stoneware,,"Gift of Charles H. Ludington from the George Crofts Collection, 1923","https://iiif.micr.io/Yuiay/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40803
40823,Camel,Artist/maker unknown,8th century,Tang Dynasty (618-907),Sculpture,32 × 10 × 28 inches (81.3 × 25.4 × 71.1 cm),Earthenware with sancai (tricolor) glaze,,"Gift of Charles H. Ludington from the George Crofts Collection, 1923","https://iiif.micr.io/WgabU/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40823
40849,Bowl,Artist/maker unknown,1115-1234,Jin Dynasty (1115-1234),Containers,4 x 7 1/2 inches (10.2 x 19.1 cm),Glazed stoneware (Northern black ware),,"Gift of Charles H. Ludington from the George Crofts Collection, 1923","https://iiif.micr.io/uZgyJ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40849
40934,Pillow,Artist/maker unknown,1115-1234,Jin Dynasty (1115-1234),Furniture/Furnishings,4 5/8 x 12 3/8 inches (11.7 x 31.5 cm),Glazed stoneware (Cizhou ware),,"Gift of Charles H. Ludington from the George Crofts Collection, 1923","https://iiif.micr.io/ZEqwv/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40934
41558,Hairpin,Artist/maker unknown,960-1279,Song Dynasty (960-1279),Jewelry,6 13/16 inches (17.3 cm),Silver,,"Gift of Charles H. Ludington from the George Crofts Collection, 1925","https://iiif.micr.io/JJxwo/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41558
41588,Camel,Artist/maker unknown,618-907,Tang Dynasty (618-907),Sculpture,14 1/4 x 14 1/4 x 4 1/2 inches (36.2 x 36.2 x 11.4 cm),Slipped and painted earthenware,,"Gift of Charles H. Ludington from the George Crofts Collection, 1925","https://iiif.micr.io/mCtBX/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41588
41965,Horse,Artist/maker unknown,8th century,Tang Dynasty (618-907),Sculpture,19 7/8 x 20 7/8 x 6 1/2 inches (50.5 x 53 x 16.5 cm),Earthenware with three-color (sancai) glaze,,"Gift of Mr. and Mrs. Joseph Wasserman, 1928","https://iiif.micr.io/DpItz/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41965
42842,Bodhidharma,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Paintings,11 5/8 x 8 7/8 inches (29.5 x 22.5 cm),Ink and color on paper,,"Purchased with Museum funds from the Simkhovitch Collection, 1929","https://iiif.micr.io/YeOCx/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42842
45432,Teabowl,Artist/maker unknown,960-1208,Song Dynasty (960-1279),Containers,Approximately: 1 1/2 × 3 9/16 inches (3.8 × 9 cm),Stoneware with brown glaze,,"Gift of Mr. and Mrs. John Story Jenks, 1936","https://iiif.micr.io/muJHp/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/45432
45435,Teabowl,Artist/maker unknown,960-1208,Song Dynasty (960-1279),Containers,Approximately: 1 1/2 × 3 9/16 inches (3.8 × 9 cm),Stoneware with dark brown glaze,,"Gift of Mr. and Mrs. John Story Jenks, 1936","https://iiif.micr.io/JAPev/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/45435
45582,Vase,Artist/maker unknown,Early 18th century,Qing Dynasty (1644-1911),Containers,11 x 4 1/2 inches (28 x 11.4 cm),Porcelain with powder blue glaze and overglaze enamel decoration,,"Purchased with the John T. Morris Fund, 1938","https://iiif.micr.io/RhxPu/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/45582
47069,Teapot,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Containers,8 7/16 x 4 x 6 1/8 inches (21.5 x 10.2 x 15.5 cm),"Pewter, brass, ivory",,"Gift of Mrs. John Reilly, 1941","https://iiif.micr.io/WdPzo/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/47069
48709,Bowl,Artist/maker unknown,1271-1368,Yuan Dynasty (1271-1368),Containers,3 3/4 x 8 13/16 inches (9.5 x 22.4 cm),Glazed stoneware (Jun ware),,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/cMSOY/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/48709
48715,Vase,Artist/maker unknown,17th century,Ming Dynasty (1368-1644),Containers,11 13/16 x 4 3/4 inches (30 x 12 cm),Stoneware with celadon glaze (Longquan ware),,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/TXFKn/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/48715
48732,Pillow,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Furniture/Furnishings,6 5/8 x 12 5/8 inches (16.8 x 32 cm),Stoneware with white slip and clear glaze (Cizhou ware),,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/hCwMq/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/48732
48777,Bowl,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Containers,2 3/4 x 6 7/8 inches (7 x 17.5 cm),Porcelain with overglaze enamel design,,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/WYQEE/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/48777
48797,Vase,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Containers,15 3/8 x 9 5/8 inches (39 x 24.5 cm),Porcelain with underglaze blue and overglaze decoration,,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/wBRCv/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/48797
48801,Cup,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Containers,2 1/16 x 3 5/16 inches (5.2 x 8.4 cm),Porcelain with white glaze (Dehua ware),,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/lfdBH/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/48801
48918,Vase,Artist/maker unknown,Late 18th century,Qing Dynasty (1644-1911),Containers,8 3/4 x 4 3/8 inches (22.3 x 11.1 cm),Enamel on copper alloy,,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/cvHsB/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/48918
48946,Elephant,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Sculpture,6 5/8 x 4 1/2 x 13 11/16 inches (16.8 x 11.5 x 34.7 cm),Rock crystal (quartz) with incised decoration; wood stand,"This elephant, one of a pair, was formerly in the Imperial Collection of the emperor Qianlong. The seal characters read (translated) ""The whole world at peace.""","Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/joeGb/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/48946
49080,Dish,Artist/maker unknown,1644-1911,Qing Dynasty (1644-1911),Containers,13/16 x 3 5/16 inches (2 x 8.4 cm),Porcelain with underglaze blue decoration,,"Gift of Mr. and Mrs. John Story Jenks, 1944","https://iiif.micr.io/ltCcq/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/49080
49093,Vase,Artist/maker unknown,1644-1911,Qing Dynasty (1644-1911),Containers,3 13/16 x 2 3/16 inches (9.7 x 5.5 cm),"Porcelain, blue-and-white",,"Gift of Mr. and Mrs. John Story Jenks, 1944","https://iiif.micr.io/OesQZ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/49093
55178,Vase,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Containers,21 1/8 x 8 1/2 inches (53.7 x 21.6 cm),Porcelain with overglaze enamel decoration (Famille jaune),"Famille jaune is the name given by European collectors to Chinese wares with a yellow ground and painted motifs in green and aubergine, as seen on this vase. Each of its four sides represents one of the four seasons: peony for spring, lotus for summer, chrysanthemum for autumn, and prunus for winter.","The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/KnHxI/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55178
59897,Cup,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Containers,1 1/2 × 2 15/16 inches (3.8 × 7.5 cm),Glazed porcelain,,"Gift of Mrs. Howard H. Lewis, 1964","https://iiif.micr.io/rnXzV/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/59897
59903,Footstool,Artist/maker unknown,Late 18th century,Qing Dynasty (1644-1911),Furniture/Furnishings,4 x 19 1/2 x 9 1/2 inches (10.2 x 49.5 x 24.1 cm),Satinwood with marble inlay,,"Gift of Robert Ellsworth, 1964","https://iiif.micr.io/behYd/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/59903
63207,Jar,Artist/maker unknown,1115-1234,Jin Dynasty (1115-1234),Containers,9 x 7 1/16 inches (22.9 x 17.9 cm),Glazed stoneware (Northern black ware),,"The Samuel S. White 3rd and Vera White Collection, 1967","https://iiif.micr.io/TYvci/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/63207
103491,Vase,Artist/maker unknown,19th century or later,Qing Dynasty (1644-1911),Containers,12 1/4 x 5 3/4 inches (31.1 x 14.6 cm),Jade,,"Bequest of Arthur H. Lea, 1938","https://iiif.micr.io/aBQSi/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/103491
103560,Bowl,Artist/maker unknown,960-1279,Song Dynasty (960-1279)?,Containers,4 5/16 × 9 1/16 inches (11 × 23 cm),Glazed stoneware,,"The Sallie Crozer Hilprecht Collection, 1929","https://iiif.micr.io/iylsz/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/103560
120547,Vase,Artist/maker unknown,Late 19th - early 20th century,Qing Dynasty (1644-1911),Containers,15 7/8 x 6 9/16 inches (40.4 x 16.6 cm),Porcelain with overglaze polychrome enamels,,"Purchased with the Bloomfield Moore Fund, 1923","https://iiif.micr.io/hHade/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/120547
129918,Holder,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Containers,11 7/8 x 3 1/2 x 2 7/8 inches (30.2 x 8.9 x 7.3 cm),Pewter,,"The Dr. Robert H. Lamborn Collection, 1903","https://iiif.micr.io/xorTB/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/129918
142136,Cart,Artist/maker unknown,7th century,Tang Dynasty (618-907),Sculpture,7 1/16 x 4 13/16 x 6 3/4 inches (18 x 12.2 x 17.2 cm),Earthenware with painted decoration,,"Gift of Charles H. Ludington from the George Crofts Collection, 1923","https://iiif.micr.io/OivTm/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/142136
143198,Hairpin,Artist/maker unknown,18th - 19th century,Qing Dynasty (1644-1911),Jewelry,1 1/2 x 5 5/8 inches (3.8 x 14.3 cm),Jade,,"Gift of Mrs. David Townsend in memory of her husband, 1919","https://iiif.micr.io/uLzDK/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/143198
151881,Bracelet,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Jewelry,2 × 1 1/2 × 3 1/8 inches (5.1 × 3.8 × 8 cm),"Jade, silver",,"Gift of Lydia Thompson Morris, 1925","https://iiif.micr.io/XUHUY/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/151881
168182,Wardrobe,Artist/maker unknown,1700-1800,Qing Dynasty (1644-1911),Furniture/Furnishings,7 feet 7 1/4 inches x 69 1/2 x 30 1/4 inches (231.8 x 176.5 x 76.8 cm),"Lacquered wood with incised, painted, and gilt decoration; brass fittings",,"Gift of A. W. Bahr, 1939","https://iiif.micr.io/dwWSJ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168182
168996,Cabinet,Artist/maker unknown,Late 18th - early 19th century,Qing Dynasty (1644-1911),Furniture/Furnishings,68 1/8 × 34 5/8 inches (173 × 88 cm),Asian hardwood (zitan) and cedar (zhen nan) with relief decoration; brass fittings,,"Purchased with Museum funds, 1929","https://iiif.micr.io/bmdOH/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/168996
